,number,model,file,label_pred,label_true,rez_from_model,t1
405,87,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_anger_22/22_fear_anger_a_070.wav,angry,anger,"[{'label': 'neutral', 'score': 0.02327}, {'label': 'positive', 'score': 0.10186}, {'label': 'sad', 'score': 0.00314}, {'label': 'angry', 'score': 0.86985}, {'label': 'other', 'score': 0.00187}]",1.2993738651275635
406,90,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,enthusiasm_neutral_43/43_enthusiasm_neutral_n_110.wav,neutral,neutral,"[{'label': 'neutral', 'score': 0.99508}, {'label': 'positive', 'score': 0.00142}, {'label': 'sad', 'score': 0.00186}, {'label': 'angry', 'score': 0.00149}, {'label': 'other', 'score': 0.00014}]",1.1335206031799316
407,93,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,enthusiasm_fear_40/40_enthusiasm_fear_f_120.wav,neutral,fear,"[{'label': 'neutral', 'score': 0.99249}, {'label': 'positive', 'score': 0.00118}, {'label': 'sad', 'score': 0.00473}, {'label': 'angry', 'score': 0.00141}, {'label': 'other', 'score': 0.0002}]",0.3268768787384033
408,96,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_disgust_48/48_fear_disgust_f_080.wav,neutral,fear,"[{'label': 'neutral', 'score': 0.56487}, {'label': 'positive', 'score': 0.01132}, {'label': 'sad', 'score': 0.07129}, {'label': 'angry', 'score': 0.35025}, {'label': 'other', 'score': 0.00227}]",0.30753564834594727
409,99,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,sadness_happiness_49/49_sadness_happiness_s_110.wav,neutral,sadness,"[{'label': 'neutral', 'score': 0.89786}, {'label': 'positive', 'score': 0.01081}, {'label': 'sad', 'score': 0.08095}, {'label': 'angry', 'score': 0.00978}, {'label': 'other', 'score': 0.0006}]",0.6344258785247803
410,102,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,enthusiasm_happiness_26/26_enthusiasm_happiness_h_120.wav,positive,happiness,"[{'label': 'neutral', 'score': 0.06297}, {'label': 'positive', 'score': 0.75232}, {'label': 'sad', 'score': 0.01395}, {'label': 'angry', 'score': 0.16837}, {'label': 'other', 'score': 0.0024}]",1.180450677871704
411,105,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,01_happiness_anger/01_happiness_anger h_030.wav,angry,happiness,"[{'label': 'neutral', 'score': 0.0595}, {'label': 'positive', 'score': 0.12607}, {'label': 'sad', 'score': 0.00688}, {'label': 'angry', 'score': 0.80606}, {'label': 'other', 'score': 0.0015}]",0.5306682586669922
412,108,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,enthusiasm_neutral_37/37_enthusiasm_neutral_e_090.wav,positive,enthusiasm,"[{'label': 'neutral', 'score': 0.32259}, {'label': 'positive', 'score': 0.56264}, {'label': 'sad', 'score': 0.08548}, {'label': 'angry', 'score': 0.02707}, {'label': 'other', 'score': 0.00222}]",1.1475896835327148
413,111,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,enthusiasm_sadness_15/15_enthusiasm_sadness_e_032.wav,neutral,enthusiasm,"[{'label': 'neutral', 'score': 0.56804}, {'label': 'positive', 'score': 0.39323}, {'label': 'sad', 'score': 0.01597}, {'label': 'angry', 'score': 0.02042}, {'label': 'other', 'score': 0.00234}]",1.6097958087921143
414,114,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,happiness_neutral_38/38_happiness_neutral_n_020.wav,angry,neutral,"[{'label': 'neutral', 'score': 0.12815}, {'label': 'positive', 'score': 0.10972}, {'label': 'sad', 'score': 0.00755}, {'label': 'angry', 'score': 0.75309}, {'label': 'other', 'score': 0.00149}]",0.27492237091064453
415,117,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,happiness_neutral_23/23_happiness_neutral_h_150.wav,positive,happiness,"[{'label': 'neutral', 'score': 0.01206}, {'label': 'positive', 'score': 0.72152}, {'label': 'sad', 'score': 0.00347}, {'label': 'angry', 'score': 0.25765}, {'label': 'other', 'score': 0.00529}]",0.8822009563446045
416,120,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,03_disgust_neutral/03_disgust_neutral n_010.wav,neutral,neutral,"[{'label': 'neutral', 'score': 0.98819}, {'label': 'positive', 'score': 0.00171}, {'label': 'sad', 'score': 0.00812}, {'label': 'angry', 'score': 0.00168}, {'label': 'other', 'score': 0.00031}]",0.15218496322631836
417,123,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,sadness_happiness_49/49_sadness_happiness_h_070.wav,angry,happiness,"[{'label': 'neutral', 'score': 0.0336}, {'label': 'positive', 'score': 0.21713}, {'label': 'sad', 'score': 0.00709}, {'label': 'angry', 'score': 0.73918}, {'label': 'other', 'score': 0.003}]",1.570059061050415
418,126,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,05_neutral_fear/05_neutral_fear f_061.wav,neutral,fear,"[{'label': 'neutral', 'score': 0.95714}, {'label': 'positive', 'score': 0.01166}, {'label': 'sad', 'score': 0.01158}, {'label': 'angry', 'score': 0.01922}, {'label': 'other', 'score': 0.0004}]",1.4380781650543213
419,129,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,happiness_neutral_38/38_happiness_neutral_h_040.wav,positive,happiness,"[{'label': 'neutral', 'score': 0.17982}, {'label': 'positive', 'score': 0.66445}, {'label': 'sad', 'score': 0.13076}, {'label': 'angry', 'score': 0.02162}, {'label': 'other', 'score': 0.00335}]",0.8902976512908936
420,132,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,sadness_disgust_12/12_sadness_disgust_d_090.wav,positive,disgust,"[{'label': 'neutral', 'score': 0.40855}, {'label': 'positive', 'score': 0.46491}, {'label': 'sad', 'score': 0.10629}, {'label': 'angry', 'score': 0.01827}, {'label': 'other', 'score': 0.00198}]",0.8638050556182861
421,135,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,happiness_sadness_45/45_happiness_sadness_s_160.wav,positive,sadness,"[{'label': 'neutral', 'score': 0.03085}, {'label': 'positive', 'score': 0.94255}, {'label': 'sad', 'score': 0.01032}, {'label': 'angry', 'score': 0.01305}, {'label': 'other', 'score': 0.00323}]",0.3221557140350342
422,138,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,07_fear_neutral/07_fear_neutral f_040.wav,angry,fear,"[{'label': 'neutral', 'score': 0.05986}, {'label': 'positive', 'score': 0.01674}, {'label': 'sad', 'score': 0.00411}, {'label': 'angry', 'score': 0.91792}, {'label': 'other', 'score': 0.00137}]",0.8951268196105957
423,141,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,disgust_enthusiasm_28/28_disgust_enthusiasm_e_040.wav,angry,enthusiasm,"[{'label': 'neutral', 'score': 0.09412}, {'label': 'positive', 'score': 0.07961}, {'label': 'sad', 'score': 0.00389}, {'label': 'angry', 'score': 0.8203}, {'label': 'other', 'score': 0.00208}]",0.25919246673583984
424,144,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,happiness_enthusiasm_32/32_happiness_enthusiasm_h_080.wav,positive,happiness,"[{'label': 'neutral', 'score': 0.02431}, {'label': 'positive', 'score': 0.63076}, {'label': 'sad', 'score': 0.00482}, {'label': 'angry', 'score': 0.33775}, {'label': 'other', 'score': 0.00236}]",1.5964395999908447
425,147,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,04_fear_enthusiasm/04_fear_enthusiasm e_040.wav,neutral,enthusiasm,"[{'label': 'neutral', 'score': 0.98587}, {'label': 'positive', 'score': 0.00361}, {'label': 'sad', 'score': 0.00699}, {'label': 'angry', 'score': 0.00331}, {'label': 'other', 'score': 0.00022}]",0.722454309463501
426,150,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,sadness_disgust_12/12_sadness_disgust_s_060.wav,sad,sadness,"[{'label': 'neutral', 'score': 0.0887}, {'label': 'positive', 'score': 0.35955}, {'label': 'sad', 'score': 0.45013}, {'label': 'angry', 'score': 0.09677}, {'label': 'other', 'score': 0.00486}]",0.7964603900909424
427,153,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_anger_22/22_fear_anger_a_050.wav,angry,anger,"[{'label': 'neutral', 'score': 0.01195}, {'label': 'positive', 'score': 0.03055}, {'label': 'sad', 'score': 0.00156}, {'label': 'angry', 'score': 0.95433}, {'label': 'other', 'score': 0.00161}]",0.5470120906829834
428,156,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,disgust_enthusiasm_28/28_disgust_enthusiasm_e_100.wav,angry,enthusiasm,"[{'label': 'neutral', 'score': 0.03059}, {'label': 'positive', 'score': 0.03774}, {'label': 'sad', 'score': 0.00272}, {'label': 'angry', 'score': 0.92736}, {'label': 'other', 'score': 0.00159}]",0.8310153484344482
429,159,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,neutral_fear_27/27_neutral_fear_f_120.wav,angry,fear,"[{'label': 'neutral', 'score': 0.17012}, {'label': 'positive', 'score': 0.041}, {'label': 'sad', 'score': 0.00957}, {'label': 'angry', 'score': 0.7776}, {'label': 'other', 'score': 0.0017}]",1.2920317649841309
430,162,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,04_fear_enthusiasm/04_fear_enthusiasm f_110.wav,positive,fear,"[{'label': 'neutral', 'score': 0.39493}, {'label': 'positive', 'score': 0.46619}, {'label': 'sad', 'score': 0.02111}, {'label': 'angry', 'score': 0.11548}, {'label': 'other', 'score': 0.00228}]",0.8492414951324463
431,165,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,01_happiness_anger/01_happiness_anger a_090.wav,angry,anger,"[{'label': 'neutral', 'score': 0.00897}, {'label': 'positive', 'score': 0.01276}, {'label': 'sad', 'score': 0.00135}, {'label': 'angry', 'score': 0.97559}, {'label': 'other', 'score': 0.00134}]",0.5416550636291504
432,168,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,sadness_anger_39/39_sadness_anger_s_090.wav,positive,sadness,"[{'label': 'neutral', 'score': 0.0379}, {'label': 'positive', 'score': 0.78737}, {'label': 'sad', 'score': 0.15933}, {'label': 'angry', 'score': 0.01259}, {'label': 'other', 'score': 0.00281}]",2.5858371257781982
433,171,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_anger_22/22_fear_anger_f_100.wav,angry,fear,"[{'label': 'neutral', 'score': 0.03237}, {'label': 'positive', 'score': 0.01844}, {'label': 'sad', 'score': 0.00226}, {'label': 'angry', 'score': 0.94568}, {'label': 'other', 'score': 0.00124}]",0.841437816619873
434,174,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,07_fear_neutral/07_fear_neutral n_060.wav,neutral,neutral,"[{'label': 'neutral', 'score': 0.74247}, {'label': 'positive', 'score': 0.03406}, {'label': 'sad', 'score': 0.21646}, {'label': 'angry', 'score': 0.00469}, {'label': 'other', 'score': 0.00232}]",0.1696321964263916
435,177,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,neutral_anger_44/44_neutral_anger_a_160.wav,angry,anger,"[{'label': 'neutral', 'score': 0.00555}, {'label': 'positive', 'score': 0.00723}, {'label': 'sad', 'score': 0.00101}, {'label': 'angry', 'score': 0.98467}, {'label': 'other', 'score': 0.00153}]",0.9851152896881104
436,180,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,sadness_disgust_46/46_sadness_disgust_d_063.wav,angry,disgust,"[{'label': 'neutral', 'score': 0.00704}, {'label': 'positive', 'score': 0.0039}, {'label': 'sad', 'score': 0.00186}, {'label': 'angry', 'score': 0.98593}, {'label': 'other', 'score': 0.00126}]",0.6903111934661865
437,183,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,enthusiasm_happiness_26/26_enthusiasm_happiness_e_030.wav,positive,enthusiasm,"[{'label': 'neutral', 'score': 0.00722}, {'label': 'positive', 'score': 0.97004}, {'label': 'sad', 'score': 0.00375}, {'label': 'angry', 'score': 0.01706}, {'label': 'other', 'score': 0.00193}]",0.3502931594848633
438,186,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,enthusiasm_fear_40/40_enthusiasm_fear_e_050.wav,positive,enthusiasm,"[{'label': 'neutral', 'score': 0.14486}, {'label': 'positive', 'score': 0.82767}, {'label': 'sad', 'score': 0.01331}, {'label': 'angry', 'score': 0.01236}, {'label': 'other', 'score': 0.00179}]",0.2827720642089844
439,189,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_disgust_41/41_fear_disgust_d_070.wav,positive,disgust,"[{'label': 'neutral', 'score': 0.25222}, {'label': 'positive', 'score': 0.66662}, {'label': 'sad', 'score': 0.02535}, {'label': 'angry', 'score': 0.05367}, {'label': 'other', 'score': 0.00214}]",1.2684297561645508
440,192,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_happiness_30/30_fear_happiness_f_110.wav,sad,fear,"[{'label': 'neutral', 'score': 0.05649}, {'label': 'positive', 'score': 0.01795}, {'label': 'sad', 'score': 0.91544}, {'label': 'angry', 'score': 0.0076}, {'label': 'other', 'score': 0.00252}]",0.42665624618530273
441,195,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,02_anger_sadness/02_anger_sadness a_042.wav,angry,anger,"[{'label': 'neutral', 'score': 0.04592}, {'label': 'positive', 'score': 0.23092}, {'label': 'sad', 'score': 0.00461}, {'label': 'angry', 'score': 0.71614}, {'label': 'other', 'score': 0.00242}]",1.0295004844665527
442,198,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,09_neutral_happiness/09_neutral_happiness n_052.wav,neutral,neutral,"[{'label': 'neutral', 'score': 0.98003}, {'label': 'positive', 'score': 0.00745}, {'label': 'sad', 'score': 0.00324}, {'label': 'angry', 'score': 0.00904}, {'label': 'other', 'score': 0.00023}]",1.430772304534912
443,201,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_anger_22/22_fear_anger_a_150.wav,angry,anger,"[{'label': 'neutral', 'score': 0.01163}, {'label': 'positive', 'score': 0.0082}, {'label': 'sad', 'score': 0.00126}, {'label': 'angry', 'score': 0.97731}, {'label': 'other', 'score': 0.0016}]",0.3583822250366211
444,204,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,02_anger_sadness/02_anger_sadness a_011.wav,angry,anger,"[{'label': 'neutral', 'score': 0.03407}, {'label': 'positive', 'score': 0.23819}, {'label': 'sad', 'score': 0.0068}, {'label': 'angry', 'score': 0.7188}, {'label': 'other', 'score': 0.00213}]",1.2827515602111816
445,207,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,happiness_sadness_45/45_happiness_sadness_s_141.wav,angry,sadness,"[{'label': 'neutral', 'score': 0.0572}, {'label': 'positive', 'score': 0.23259}, {'label': 'sad', 'score': 0.02221}, {'label': 'angry', 'score': 0.68495}, {'label': 'other', 'score': 0.00306}]",2.2603821754455566
446,210,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,neutral_anger_44/44_neutral_anger_a_030.wav,angry,anger,"[{'label': 'neutral', 'score': 0.01509}, {'label': 'positive', 'score': 0.0799}, {'label': 'sad', 'score': 0.00209}, {'label': 'angry', 'score': 0.90097}, {'label': 'other', 'score': 0.00196}]",0.7130141258239746
447,213,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,enthusiasm_neutral_43/43_enthusiasm_neutral_e_110.wav,sad,enthusiasm,"[{'label': 'neutral', 'score': 0.4371}, {'label': 'positive', 'score': 0.00641}, {'label': 'sad', 'score': 0.52305}, {'label': 'angry', 'score': 0.0301}, {'label': 'other', 'score': 0.00334}]",1.3214335441589355
448,216,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,sadness_happiness_49/49_sadness_happiness_s_072.wav,neutral,sadness,"[{'label': 'neutral', 'score': 0.80433}, {'label': 'positive', 'score': 0.07092}, {'label': 'sad', 'score': 0.06417}, {'label': 'angry', 'score': 0.05955}, {'label': 'other', 'score': 0.00103}]",1.502042293548584
449,219,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,disgust_enthusiasm_20/20_disgust_enthusiasm_e_130.wav,neutral,enthusiasm,"[{'label': 'neutral', 'score': 0.96855}, {'label': 'positive', 'score': 0.01529}, {'label': 'sad', 'score': 0.01103}, {'label': 'angry', 'score': 0.00462}, {'label': 'other', 'score': 0.00051}]",0.257915735244751
450,222,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_disgust_41/41_fear_disgust_d_080.wav,positive,disgust,"[{'label': 'neutral', 'score': 0.16129}, {'label': 'positive', 'score': 0.70366}, {'label': 'sad', 'score': 0.03077}, {'label': 'angry', 'score': 0.102}, {'label': 'other', 'score': 0.00227}]",1.049727439880371
451,225,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,enthusiasm_sadness_50/50_enthusiasm_sadness_s_130.wav,neutral,sadness,"[{'label': 'neutral', 'score': 0.96458}, {'label': 'positive', 'score': 0.01104}, {'label': 'sad', 'score': 0.01337}, {'label': 'angry', 'score': 0.01067}, {'label': 'other', 'score': 0.00035}]",0.4510533809661865
452,228,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,08_sadness_anger/08_sadness_anger s_130.wav,neutral,sadness,"[{'label': 'neutral', 'score': 0.96052}, {'label': 'positive', 'score': 0.01089}, {'label': 'sad', 'score': 0.02105}, {'label': 'angry', 'score': 0.00706}, {'label': 'other', 'score': 0.00049}]",1.344726324081421
453,231,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,05_neutral_fear/05_neutral_fear f_070.wav,sad,fear,"[{'label': 'neutral', 'score': 0.2515}, {'label': 'positive', 'score': 0.00632}, {'label': 'sad', 'score': 0.73256}, {'label': 'angry', 'score': 0.00734}, {'label': 'other', 'score': 0.00228}]",0.5980319976806641
454,234,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,sadness_disgust_33/33_sadness_disgust_d_090.wav,neutral,disgust,"[{'label': 'neutral', 'score': 0.87977}, {'label': 'positive', 'score': 0.07703}, {'label': 'sad', 'score': 0.01181}, {'label': 'angry', 'score': 0.03032}, {'label': 'other', 'score': 0.00107}]",0.9916315078735352
455,237,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,sadness_disgust_46/46_sadness_disgust_s_030.wav,neutral,sadness,"[{'label': 'neutral', 'score': 0.76964}, {'label': 'positive', 'score': 0.01831}, {'label': 'sad', 'score': 0.06649}, {'label': 'angry', 'score': 0.1439}, {'label': 'other', 'score': 0.00167}]",0.9627389907836914
456,240,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,happiness_neutral_23/23_happiness_neutral_n_050.wav,neutral,neutral,"[{'label': 'neutral', 'score': 0.99081}, {'label': 'positive', 'score': 0.00184}, {'label': 'sad', 'score': 0.00525}, {'label': 'angry', 'score': 0.00187}, {'label': 'other', 'score': 0.00023}]",0.41626596450805664
457,243,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,04_fear_enthusiasm/04_fear_enthusiasm e_010.wav,positive,enthusiasm,"[{'label': 'neutral', 'score': 0.18392}, {'label': 'positive', 'score': 0.70726}, {'label': 'sad', 'score': 0.00772}, {'label': 'angry', 'score': 0.0987}, {'label': 'other', 'score': 0.0024}]",0.697380781173706
458,246,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,sadness_disgust_12/12_sadness_disgust_d_080.wav,positive,disgust,"[{'label': 'neutral', 'score': 0.02399}, {'label': 'positive', 'score': 0.95239}, {'label': 'sad', 'score': 0.00922}, {'label': 'angry', 'score': 0.01253}, {'label': 'other', 'score': 0.00187}]",1.3639440536499023
459,249,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,neutral_anger_44/44_neutral_anger_n_050.wav,neutral,neutral,"[{'label': 'neutral', 'score': 0.65549}, {'label': 'positive', 'score': 0.01747}, {'label': 'sad', 'score': 0.00493}, {'label': 'angry', 'score': 0.32095}, {'label': 'other', 'score': 0.00115}]",0.6031675338745117
460,252,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,enthusiasm_neutral_37/37_enthusiasm_neutral_e_020.wav,neutral,enthusiasm,"[{'label': 'neutral', 'score': 0.60563}, {'label': 'positive', 'score': 0.14082}, {'label': 'sad', 'score': 0.24399}, {'label': 'angry', 'score': 0.00683}, {'label': 'other', 'score': 0.00273}]",0.7159862518310547
461,255,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,happiness_anger_21/21_happiness_anger_a_070.wav,angry,anger,"[{'label': 'neutral', 'score': 0.12226}, {'label': 'positive', 'score': 0.14877}, {'label': 'sad', 'score': 0.00456}, {'label': 'angry', 'score': 0.72274}, {'label': 'other', 'score': 0.00167}]",0.7897193431854248
462,258,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,anger_fear_34/34_anger_fear_a_022.wav,angry,anger,"[{'label': 'neutral', 'score': 0.0077}, {'label': 'positive', 'score': 0.0486}, {'label': 'sad', 'score': 0.00484}, {'label': 'angry', 'score': 0.93708}, {'label': 'other', 'score': 0.00179}]",1.1449825763702393
463,261,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,10_happiness_anger/10_happiness_anger h_050.wav,positive,happiness,"[{'label': 'neutral', 'score': 0.05651}, {'label': 'positive', 'score': 0.8927}, {'label': 'sad', 'score': 0.01827}, {'label': 'angry', 'score': 0.03032}, {'label': 'other', 'score': 0.0022}]",0.6839561462402344
464,264,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,happiness_fear_29/29_happiness_fear_h_060.wav,angry,happiness,"[{'label': 'neutral', 'score': 0.02521}, {'label': 'positive', 'score': 0.06349}, {'label': 'sad', 'score': 0.00335}, {'label': 'angry', 'score': 0.90636}, {'label': 'other', 'score': 0.00159}]",0.2060990333557129
465,267,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,enthusiasm_neutral_37/37_enthusiasm_neutral_e_120.wav,neutral,enthusiasm,"[{'label': 'neutral', 'score': 0.44425}, {'label': 'positive', 'score': 0.44414}, {'label': 'sad', 'score': 0.06658}, {'label': 'angry', 'score': 0.04291}, {'label': 'other', 'score': 0.00212}]",1.1236538887023926
466,270,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,fear_happiness_30/30_fear_happiness_f_150.wav,positive,fear,"[{'label': 'neutral', 'score': 0.0368}, {'label': 'positive', 'score': 0.85654}, {'label': 'sad', 'score': 0.00698}, {'label': 'angry', 'score': 0.09829}, {'label': 'other', 'score': 0.00139}]",1.331739902496338
467,273,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,sadness_happiness_49/49_sadness_happiness_s_030.wav,positive,sadness,"[{'label': 'neutral', 'score': 0.4427}, {'label': 'positive', 'score': 0.51226}, {'label': 'sad', 'score': 0.02525}, {'label': 'angry', 'score': 0.01814}, {'label': 'other', 'score': 0.00165}]",1.9660124778747559
468,276,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,happiness_neutral_38/38_happiness_neutral_n_030.wav,angry,neutral,"[{'label': 'neutral', 'score': 0.3054}, {'label': 'positive', 'score': 0.03863}, {'label': 'sad', 'score': 0.00663}, {'label': 'angry', 'score': 0.6478}, {'label': 'other', 'score': 0.00154}]",0.8173470497131348
469,279,KELONMYOSA/wav2vec2-xls-r-300m-emotion-ru,04_fear_enthusiasm/04_fear_enthusiasm f_140.wav,positive,fear,"[{'label': 'neutral', 'score': 0.33407}, {'label': 'positive', 'score': 0.55913}, {'label': 'sad', 'score': 0.03337}, {'label': 'angry', 'score': 0.07109}, {'label': 'other', 'score': 0.00234}]",1.549703598022461
